solver,step,grid,cell,x,r
brae,67,1,3,1.322295136896e-04,-2.040003705879e-04
brae,67,1,4,-6.159705517861e-05,3.547099665212e-04
brae,67,1,5,-1.317415467776e-04,2.886297520709e-04
brae,67,1,6,-1.066517250505e-04,-3.406678627052e-04
brae,67,1,7,-1.949236299227e-04,-2.881795105724e-04
brae,67,1,8,-1.268779095198e-04,9.562763268881e-05
brae,67,1,9,-1.415455430893e-04,-9.925071901742e-05
brae,68,1,0,2.732957496095e-04,3.038812182317e-05
brae,68,1,1,2.497855030128e-04,2.475666164291e-05
brae,68,1,2,1.747508738847e-04,8.250435021838e-05
brae,68,1,3,1.089151856224e-04,7.135304138943e-05
brae,68,1,4,-2.105877329047e-05,-1.414053610337e-05
brae,68,1,5,-9.875528939808e-05,-1.423402624861e-05
brae,68,1,6,-1.455851950739e-04,-2.991341939479e-06
brae,68,1,7,-2.278584311310e-04,-4.824142964865e-05
brae,68,1,8,-1.183776755030e-04,-6.756369964403e-05
brae,68,1,9,-1.503678292242e-04,-7.721951220326e-05
brae,69,0,0,2.637864300848e-04,-3.266272542367e-04
brae,69,0,1,5.695355608625e-04,3.570153760598e-04
brae,69,0,2,4.565338765365e-04,5.450655245043e-04
brae,69,0,3,2.571172024117e-04,-5.203088628613e-04
brae,69,0,4,2.065295028636e-04,-2.094105140949e-04
brae,69,0,5,2.344024598273e-04,2.919148643133e-04
brae,69,0,6,3.127079901257e-04,2.061414227927e-04
brae,69,0,7,1.496757325447e-05,-1.347883814033e-04
brae,69,0,8,1.264316791932e-04,3.250151819702e-04
brae,69,0,9,-1.575062799420e-04,-3.391557180736e-04
brae,69,0,10,-2.678945488393e-04,-6.971889392725e-05
brae,69,0,11,-4.260313036892e-05,5.548486767864e-05
brae,69,0,12,-1.366497300828e-05,4.682007826399e-04
brae,69,0,13,-3.798828947651e-04,-4.711921245794e-04
brae,69,0,14,-4.081993718931e-04,-5.063173897770e-04
brae,69,0,15,-2.555548025134e-04,4.580759601283e-04
brae,69,0,16,-1.711742547400e-04,3.775416308138e-04
brae,69,0,17,-2.398645803406e-04,-4.451053304579e-04
brae,69,0,18,-3.340779274210e-04,-3.216556578954e-04
brae,69,0,19,-1.957932290365e-04,2.444361456922e-04
brae,70,0,0,1.984609792375e-04,-3.627032819902e-06
brae,70,0,1,6.647396611451e-04,2.098114037618e-04
brae,70,0,2,6.018846830710e-04,1.413837171698e-04
brae,70,0,3,1.530554298394e-04,1.972289293767e-05
brae,70,0,4,1.730238206084e-04,3.177848311580e-06
brae,70,0,5,2.927854326899e-04,9.347853183392e-05
brae,70,0,6,3.539362746843e-04,2.094521441457e-04
brae,70,0,7,-6.598567770065e-06,-8.091358546580e-05
brae,70,0,8,1.784341083084e-04,3.857833574652e-05
brae,70,0,9,-2.253374235567e-04,-6.562794533814e-05
brae,70,0,10,-2.818383276248e-04,-1.329325369684e-04
brae,70,0,11,-3.372555154034e-05,4.887920734628e-05
brae,70,0,12,6.124715221410e-05,1.017430448359e-04
brae,70,0,13,-4.741213196810e-04,-2.596377741369e-04
brae,70,0,14,-5.094628498485e-04,-1.876184332995e-04
brae,70,0,15,-1.822626488928e-04,3.182077899114e-05
brae,70,0,16,-1.208353706315e-04,7.920359851189e-05
brae,70,0,17,-3.110814332139e-04,-1.843855121622e-04
brae,70,0,18,-3.855428326842e-04,-2.042199763155e-04
brae,70,0,19,-1.632017429442e-04,7.071447749570e-05
brae,71,0,0,8.742683575629e-01,2.330623733760e-05
brae,71,0,1,6.243469422947e-01,-9.239890980253e-06
brae,71,0,2,3.756437585328e-01,1.915318083420e-05
brae,71,0,3,1.257272255949e-01,1.199914101910e-06
brae,71,0,4,8.727497941943e-01,-1.360424646411e-05
brae,71,0,5,6.231194708973e-01,-8.528724323464e-06
brae,71,0,6,3.768762608895e-01,4.091674320537e-05
brae,71,0,7,1.272663437611e-01,-3.589827756129e-05
brae,71,0,8,8.663475382647e-01,-7.921877068279e-05
brae,71,0,9,6.184963574865e-01,-1.026889207120e-05
brae,71,0,10,3.815163871101e-01,3.299233106653e-05
brae,71,0,11,1.336923340435e-01,-7.900064258330e-05
brae,71,0,12,8.404123208722e-01,-1.716696003391e-05
brae,71,0,13,6.029917647819e-01,-6.569839697167e-05
brae,71,0,14,3.970335883519e-01,1.747972005393e-05
brae,71,0,15,1.595999387035e-01,-1.042018806673e-05
brae,71,0,16,7.327051343543e-01,1.406087665652e-04
brae,71,0,17,5.559590940200e-01,-5.482843171188e-05
brae,71,0,18,4.440437425322e-01,3.732064505420e-05
brae,71,0,19,2.672633509341e-01,6.357563108727e-05
brae,72,0,0,8.742683575629e-01,2.330623733760e-05
brae,72,0,1,6.243469422947e-01,-9.239890980253e-06
brae,72,0,2,3.756437585328e-01,1.915318083420e-05
brae,72,0,3,1.257272255949e-01,1.199914101910e-06
brae,72,0,4,8.727497941943e-01,-1.360424646411e-05
brae,72,0,5,6.231194708973e-01,-8.528724323464e-06
brae,72,0,6,3.768762608895e-01,4.091674320537e-05
brae,72,0,7,1.272663437611e-01,-3.589827756129e-05
brae,72,0,8,8.663475382647e-01,-7.921877068279e-05
brae,72,0,9,6.184963574865e-01,-1.026889207120e-05
brae,72,0,10,3.815163871101e-01,3.299233106653e-05
brae,72,0,11,1.336923340435e-01,-7.900064258330e-05
brae,72,0,12,8.404123208722e-01,-1.716696003391e-05
brae,72,0,13,6.029917647819e-01,-6.569839697167e-05
brae,72,0,14,3.970335883519e-01,1.747972005393e-05
brae,72,0,15,1.595999387035e-01,-1.042018806673e-05
brae,72,0,16,7.327051343543e-01,1.406087665652e-04
brae,72,0,17,5.559590940200e-01,-5.482843171188e-05
brae,72,0,18,4.440437425322e-01,3.732064505420e-05
brae,72,0,19,2.672633509341e-01,6.357563108727e-05
brae,73,0,0,4.661247467519e-06,2.059710519423e-08
brae,73,0,1,-2.463970928067e-06,6.215039295896e-06
brae,73,0,2,5.107514889120e-06,9.789996700228e-06
brae,73,0,3,2.399828203820e-07,-3.962267003044e-07
brae,73,0,4,-2.176679434258e-06,-1.244034999924e-05
brae,73,0,5,-1.705744864693e-06,-2.168250001836e-07
brae,73,0,6,8.183348641073e-06,1.243986046900e-05
brae,73,0,7,-5.743724409806e-06,-1.139642686413e-05
brae,73,0,8,-1.267500330925e-05,-2.282092559048e-05
brae,73,0,9,-2.053778414239e-06,-2.297573976921e-05
brae,73,0,10,6.598466213306e-06,3.583877637599e-06
brae,73,0,11,-1.264010281333e-05,-1.661261680384e-05
brae,73,0,12,-2.746713605425e-06,-1.050023916833e-05
brae,73,0,13,-1.313967939433e-05,-2.321677647711e-05
brae,73,0,14,3.495944010785e-06,1.258803947754e-06
brae,73,0,15,-1.667230090677e-06,-2.751445604252e-06
brae,73,0,16,1.874783554203e-05,1.660249063372e-05
brae,73,0,17,-8.772549073901e-06,6.137730139906e-07
brae,73,0,18,5.971303208672e-06,1.066427475936e-05
brae,73,0,19,8.476750811636e-06,1.701919933545e-05
brae,74,0,0,4.661247467519e-06,2.059710519423e-08
brae,74,0,1,-2.463970928067e-06,6.215039295896e-06
brae,74,0,2,5.107514889120e-06,9.789996700228e-06
brae,74,0,3,2.399828203820e-07,-3.962267003044e-07
brae,74,0,4,-2.176679434258e-06,-1.244034999924e-05
brae,74,0,5,-1.705744864693e-06,-2.168250001836e-07
brae,74,0,6,8.183348641073e-06,1.243986046900e-05
brae,74,0,7,-5.743724409806e-06,-1.139642686413e-05
brae,74,0,8,-1.267500330925e-05,-2.282092559048e-05
brae,74,0,9,-2.053778414239e-06,-2.297573976921e-05
brae,74,0,10,6.598466213306e-06,3.583877637599e-06
brae,74,0,11,-1.264010281333e-05,-1.661261680384e-05
brae,74,0,12,-2.746713605425e-06,-1.050023916833e-05
brae,74,0,13,-1.313967939433e-05,-2.321677647711e-05
brae,74,0,14,3.495944010785e-06,1.258803947754e-06
brae,74,0,15,-1.667230090677e-06,-2.751445604252e-06
brae,74,0,16,1.874783554203e-05,1.660249063372e-05
brae,74,0,17,-8.772549073901e-06,6.137730139906e-07
brae,74,0,18,5.971303208672e-06,1.066427475936e-05
brae,74,0,19,8.476750811636e-06,1.701919933545e-05
brae,75,1,0,0.000000000000e+00,6.235636401090e-06
brae,75,1,1,0.000000000000e+00,9.393769999924e-06
brae,75,1,2,0.000000000000e+00,-1.265717499943e-05
brae,75,1,3,0.000000000000e+00,1.043433604871e-06
brae,75,1,4,0.000000000000e+00,-4.579666535969e-05
brae,75,1,5,0.000000000000e+00,-1.302873916624e-05
brae,75,1,6,0.000000000000e+00,-3.371701564545e-05
brae,75,1,7,0.000000000000e+00,-1.492641656498e-06
brae,75,1,8,0.000000000000e+00,1.721626364771e-05
brae,75,1,9,0.000000000000e+00,2.768347409481e-05
brae,76,1,0,9.977018241745e-07,-1.429380910914e-07
brae,76,1,1,1.503003199988e-06,3.114954933844e-06
brae,76,1,2,-1.446534285649e-06,-1.088459102176e-05
brae,76,1,3,1.192495548424e-07,-1.209838688410e-06
brae,76,1,4,-5.233904612535e-06,-2.124814683833e-05
brae,76,1,5,-1.488998761856e-06,-7.942328571869e-06
brae,76,1,6,-3.853373216622e-06,-1.432113087912e-05
brae,76,1,7,-1.705876178855e-07,-2.208392565890e-06
brae,76,1,8,1.530334546463e-06,-1.802740450832e-06
brae,76,1,9,2.460753252872e-06,6.725854129654e-06
brae,77,1,0,9.977018241745e-07,-1.429380910914e-07
brae,77,1,1,1.503003199988e-06,3.114954933844e-06
brae,77,1,2,-1.446534285649e-06,-1.088459102176e-05
brae,77,1,3,1.192495548424e-07,-1.209838688410e-06
brae,77,1,4,-5.233904612535e-06,-2.124814683833e-05
brae,77,1,5,-1.488998761856e-06,-7.942328571869e-06
brae,77,1,6,-3.853373216622e-06,-1.432113087912e-05
brae,77,1,7,-1.705876178855e-07,-2.208392565890e-06
brae,77,1,8,1.530334546463e-06,-1.802740450832e-06
brae,77,1,9,2.460753252872e-06,6.725854129654e-06
brae,78,2,0,0.000000000000e+00,-1.102752911286e-05
brae,78,2,1,0.000000000000e+00,1.905116245434e-06
brae,78,2,2,0.000000000000e+00,-3.556927771745e-05
brae,78,2,3,0.000000000000e+00,-1.015072113776e-05
brae,78,2,4,0.000000000000e+00,4.923113678822e-06
brae,79,2,0,-1.102752911286e-06,-7.515567008277e-06
brae,79,2,1,1.905116245434e-07,-3.448597955526e-06
brae,79,2,2,-2.845542217396e-06,-1.045116538022e-05
brae,79,2,3,-8.120576910207e-07,-6.847894045376e-06
brae,79,2,4,2.461556839411e-07,-6.330577081070e-06
brae,80,2,0,-1.102752911286e-06,-7.515567008277e-06
brae,80,2,1,1.905116245434e-07,-3.448597955526e-06
brae,80,2,2,-2.845542217396e-06,-1.045116538022e-05
brae,80,2,3,-8.120576910207e-07,-6.847894045376e-06
brae,80,2,4,2.461556839411e-07,-6.330577081070e-06
brae,81,3,0,0.000000000000e+00,-1.096416496380e-05
brae,81,3,1,0.000000000000e+00,-2.362963650667e-05
brae,82,3,0,-1.314920974845e-06,1.694065894509e-21
brae,82,3,1,-1.203721683585e-06,3.388131789017e-21
brae,83,2,0,-2.417673886131e-06,-2.033484526376e-06
brae,83,2,1,-1.124409350302e-06,2.033484526376e-06
brae,83,2,2,-4.049263900982e-06,-5.858677228400e-06
brae,83,2,3,-2.015779374606e-06,-2.255405893554e-06
brae,83,2,4,-9.575659996442e-07,8.114083121954e-06
brae,84,2,0,-2.621022338769e-06,-9.373883565440e-07
brae,84,2,1,-9.210608976645e-07,-3.608649429687e-07
brae,84,2,2,-4.517958079254e-06,-1.127888981728e-06
brae,84,2,3,-2.196211846090e-06,-1.703643177843e-07
brae,84,2,4,-5.518618435465e-07,3.245633248782e-07
brae,85,1,0,-1.623320514594e-06,6.799068027550e-06
brae,85,1,1,5.819423023233e-07,3.257115288069e-06
brae,85,1,2,-4.067556624417e-06,-7.736456384094e-06
brae,85,1,3,-8.018113428221e-07,-3.617980231037e-06
brae,85,1,4,-9.751862691789e-06,-6.096612965694e-06
brae,85,1,5,-3.685210607946e-06,-3.321349216000e-06
brae,85,1,6,-8.371331295876e-06,4.968723983965e-06
brae,85,1,7,-2.366799463976e-06,3.150984898216e-06
brae,85,1,8,9.784727029163e-07,-6.423761860967e-06
brae,85,1,9,1.908891409325e-06,6.748325185845e-06
brae,86,1,0,-5.354696301861e-07,1.126191638081e-07
brae,86,1,1,1.103080748414e-06,9.123070320703e-07
brae,86,1,2,-4.951723068314e-06,-1.178584497994e-06
brae,86,1,3,-1.215294797798e-06,-1.324651133008e-06
brae,86,1,4,-1.044861845930e-05,-2.231529909282e-06
brae,86,1,5,-4.064793375489e-06,-1.467767401067e-06
brae,86,1,6,-7.803477126280e-06,-1.181656287043e-06
brae,86,1,7,-2.006686904180e-06,1.638587869415e-06
brae,86,1,8,4.074716486081e-07,4.508070946294e-07
brae,86,1,9,2.508742536956e-06,1.498889102453e-06
brae,87,0,0,4.125777837333e-06,-3.324717072561e-06
brae,87,0,1,-2.999440558253e-06,3.437336236369e-06
brae,87,0,2,6.210595637534e-06,5.833070775416e-06
brae,87,0,3,1.343063568796e-06,-4.920763743345e-06
brae,87,0,4,-7.128402502572e-06,-3.617545815471e-06
brae,87,0,5,-6.657467933006e-06,2.438961317476e-06
brae,87,0,6,6.968053843276e-06,8.172309167006e-06
brae,87,0,7,-6.959019207604e-06,-9.496960300013e-06
brae,87,0,8,-2.312362176854e-05,6.218348052114e-06
brae,87,0,9,-1.250239687354e-05,-8.449877961397e-06
brae,87,0,10,2.533672837817e-06,2.107657602791e-06
brae,87,0,11,-1.670489618882e-05,-3.575425003858e-06
brae,87,0,12,-1.055019073171e-05,1.067252252610e-05
brae,87,0,13,-2.094315652061e-05,-1.185417881314e-05
brae,87,0,14,1.489257106605e-06,-2.080663304520e-06
brae,87,0,15,-3.673916994856e-06,3.719251173934e-06
brae,87,0,16,1.915530719064e-05,6.761655264395e-06
brae,87,0,17,-8.365077425292e-06,-6.310848169766e-06
brae,87,0,18,8.480045745628e-06,-9.699106440357e-07
brae,87,0,19,1.098549334859e-05,2.468799746489e-06
brae,88,0,0,3.460834422821e-06,-3.271277486224e-07
brae,88,0,1,-2.082817561888e-06,2.065801636368e-06
brae,88,0,2,7.766081177645e-06,2.733546236180e-06
brae,88,0,3,3.589108201273e-07,-9.481808565604e-07
brae,88,0,4,-7.707209833047e-06,9.427537422725e-08
brae,88,0,5,-6.169675669511e-06,7.700941705069e-07
brae,88,0,6,8.602515676677e-06,2.579757509563e-06
brae,88,0,7,-8.478532855606e-06,-1.821150975888e-06
brae,88,0,8,-2.212868608021e-05,6.824902918439e-07
brae,88,0,9,-1.419237246582e-05,-2.156551882516e-06
brae,88,0,10,2.955204358376e-06,-6.221828998412e-07
brae,88,0,11,-1.727696418943e-05,-1.217986940386e-06
brae,88,0,12,-8.842587127529e-06,1.660158466182e-06
brae,88,0,13,-2.331399228324e-05,-3.779076118798e-06
brae,88,0,14,1.073124445702e-06,-1.925542418190e-06
brae,88,0,15,-3.078836807027e-06,8.482287279754e-08
brae,88,0,16,2.005686122589e-05,2.050198949892e-06
brae,88,0,17,-9.374813132455e-06,-2.886637064374e-06
brae,88,0,18,8.324860042582e-06,-1.290677197342e-06
brae,88,0,19,1.131466664812e-05,9.336544340815e-07
brae,89,0,0,8.742724245279e-01,-7.344610824944e-07
brae,89,0,1,6.243466057312e-01,-7.990271780078e-08
brae,89,0,2,3.756533179104e-01,7.151705513226e-07
brae,89,0,3,1.257280235653e-01,-1.075484491542e-06
brae,89,0,4,8.727423579193e-01,-3.841088228203e-08
brae,89,0,5,6.231139948525e-01,3.293910550729e-07
brae,89,0,6,3.768860396054e-01,-4.360803250246e-07
brae,89,0,7,1.272577008663e-01,1.741673387126e-07
brae,89,0,8,8.663253318053e-01,4.188246680448e-07
brae,89,0,9,6.184813055451e-01,-5.164158843759e-07
brae,89,0,10,3.815187087119e-01,4.746442968453e-07
brae,89,0,11,1.336746153283e-01,-3.013253717542e-07
brae,89,0,12,8.404034143866e-01,2.927067141852e-07
brae,89,0,13,6.029666703949e-01,7.080585371560e-08
brae,89,0,14,3.970333490131e-01,-4.047638210730e-07
brae,89,0,15,1.595963657381e-01,6.842793515148e-07
brae,89,0,16,7.327253624395e-01,-7.681017218778e-08
brae,89,0,17,5.559486834405e-01,-1.379243176280e-07
brae,89,0,18,4.440512464438e-01,3.488631018829e-07
brae,89,0,19,2.672745486283e-01,3.204119894072e-07
brae,90,0,0,8.742724245279e-01,-7.344610824944e-07
brae,90,0,1,6.243466057312e-01,-7.990271780078e-08
brae,90,0,2,3.756533179104e-01,7.151705513226e-07
brae,90,0,3,1.257280235653e-01,-1.075484491542e-06
brae,90,0,4,8.727423579193e-01,-3.841088228203e-08
brae,90,0,5,6.231139948525e-01,3.293910550729e-07
brae,90,0,6,3.768860396054e-01,-4.360803250246e-07
brae,90,0,7,1.272577008663e-01,1.741673387126e-07
brae,90,0,8,8.663253318053e-01,4.188246680448e-07
brae,90,0,9,6.184813055451e-01,-5.164158843759e-07
brae,90,0,10,3.815187087119e-01,4.746442968453e-07
brae,90,0,11,1.336746153283e-01,-3.013253717542e-07
brae,90,0,12,8.404034143866e-01,2.927067141852e-07
brae,90,0,13,6.029666703949e-01,7.080585371560e-08
brae,90,0,14,3.970333490131e-01,-4.047638210730e-07
brae,90,0,15,1.595963657381e-01,6.842793515148e-07
brae,90,0,16,7.327253624395e-01,-7.681017218778e-08
brae,90,0,17,5.559486834405e-01,-1.379243176280e-07
brae,90,0,18,4.440512464438e-01,3.488631018829e-07
brae,90,0,19,2.672745486283e-01,3.204119894072e-07
brae,91,0,0,-1.468922164989e-07,-1.743453490775e-07
brae,91,0,1,-2.130739141354e-08,9.371759797491e-08
brae,91,0,2,1.907121470194e-07,-1.805862444623e-07
brae,91,0,3,-2.150968983083e-07,3.482022905060e-09
brae,91,0,4,-6.145741165125e-09,-2.168423505352e-08
brae,91,0,5,6.587821101459e-08,-1.520741634442e-07
brae,91,0,6,-8.721606500492e-08,2.921699265921e-07
brae,91,0,7,2.786677419402e-08,-3.156915550514e-07
brae,91,0,8,6.701194688717e-08,2.116908983829e-08
brae,91,0,9,-1.032831768752e-07,1.386970111387e-07
brae,91,0,10,9.492885936906e-08,-2.247352062063e-07
brae,91,0,11,-4.821205948066e-08,1.720152554546e-07
brae,91,0,12,4.683307426964e-08,1.294731041756e-07
brae,91,0,13,1.416117074312e-08,-1.453095868975e-07
brae,91,0,14,-8.095276421461e-08,1.934400584412e-07
brae,91,0,15,1.094846962424e-07,5.041264519531e-08
brae,91,0,16,-1.024135629170e-08,9.403149011593e-09
brae,91,0,17,-2.206789082049e-08,3.215304722707e-08
brae,91,0,18,5.581809630126e-08,9.473563929106e-09
brae,91,0,19,4.272159858763e-08,2.293851904251e-07
brae,92,0,0,-1.468922164989e-07,-1.743453490775e-07
brae,92,0,1,-2.130739141354e-08,9.371759797491e-08
brae,92,0,2,1.907121470194e-07,-1.805862444623e-07
brae,92,0,3,-2.150968983083e-07,3.482022905060e-09
brae,92,0,4,-6.145741165125e-09,-2.168423505352e-08
brae,92,0,5,6.587821101459e-08,-1.520741634442e-07
brae,92,0,6,-8.721606500492e-08,2.921699265921e-07
brae,92,0,7,2.786677419402e-08,-3.156915550514e-07
brae,92,0,8,6.701194688717e-08,2.116908983829e-08
brae,92,0,9,-1.032831768752e-07,1.386970111387e-07
brae,92,0,10,9.492885936906e-08,-2.247352062063e-07
brae,92,0,11,-4.821205948066e-08,1.720152554546e-07
brae,92,0,12,4.683307426964e-08,1.294731041756e-07
brae,92,0,13,1.416117074312e-08,-1.453095868975e-07
brae,92,0,14,-8.095276421461e-08,1.934400584412e-07
brae,92,0,15,1.094846962424e-07,5.041264519531e-08
brae,92,0,16,-1.024135629170e-08,9.403149011593e-09
brae,92,0,17,-2.206789082049e-08,3.215304722707e-08
brae,92,0,18,5.581809630126e-08,9.473563929106e-09
brae,92,0,19,4.272159858763e-08,2.293851904251e-07
brae,93,1,0,0.000000000000e+00,-8.062775110263e-08
brae,93,1,1,0.000000000000e+00,-1.771042215572e-07
brae,93,1,2,0.000000000000e+00,-1.737583984977e-07
brae,93,1,3,0.000000000000e+00,-2.352162845928e-08
brae,93,1,4,0.000000000000e+00,1.598661009770e-07
brae,93,1,5,0.000000000000e+00,-5.271995075172e-08
brae,93,1,6,0.000000000000e+00,-1.583648272189e-08
brae,93,1,7,0.000000000000e+00,2.438527036365e-07
brae,93,1,8,0.000000000000e+00,4.155619623866e-08
brae,93,1,9,0.000000000000e+00,2.388587543542e-07
brae,94,1,0,-1.290044017642e-08,-8.417843104058e-08
brae,94,1,1,-2.833667544915e-08,-5.369765670713e-08
brae,94,1,2,-1.985810268545e-08,-2.669992308155e-08
brae,94,1,3,-2.688186109632e-09,-9.328605373315e-08
brae,94,1,4,1.827041154023e-08,-1.738788988355e-08
brae,94,1,5,-6.025137228768e-09,5.808781000182e-08
brae,94,1,6,-1.809883739645e-09,6.863017517189e-08
brae,94,1,7,2.786888041560e-08,7.737416108197e-08
brae,94,1,8,3.693884110103e-09,2.592336104437e-08
brae,94,1,9,2.123188927593e-08,1.072033958121e-07
brae,95,1,0,-1.290044017642e-08,-8.417843104058e-08
brae,95,1,1,-2.833667544915e-08,-5.369765670713e-08
brae,95,1,2,-1.985810268545e-08,-2.669992308155e-08
brae,95,1,3,-2.688186109632e-09,-9.328605373315e-08
brae,95,1,4,1.827041154023e-08,-1.738788988355e-08
brae,95,1,5,-6.025137228768e-09,5.808781000182e-08
brae,95,1,6,-1.809883739645e-09,6.863017517189e-08
brae,95,1,7,2.786888041560e-08,7.737416108197e-08
brae,95,1,8,3.693884110103e-09,2.592336104437e-08
brae,95,1,9,2.123188927593e-08,1.072033958121e-07
brae,96,2,0,0.000000000000e+00,-1.108783541221e-07
brae,96,2,1,0.000000000000e+00,-1.469837104403e-07
brae,96,2,2,0.000000000000e+00,5.124228528834e-08
brae,96,2,3,0.000000000000e+00,1.354619710838e-07
brae,96,2,4,0.000000000000e+00,1.331267568565e-07
brae,97,2,0,-1.108783541221e-08,-4.337364726635e-08
brae,97,2,1,-1.469837104403e-08,-2.989849753908e-08
brae,97,2,2,4.099382823067e-09,2.305937729230e-08
brae,97,2,3,1.083695768670e-08,1.920709346049e-08
brae,97,2,4,6.656337842825e-09,5.649803239084e-08
brae,98,2,0,-1.108783541221e-08,-4.337364726635e-08
brae,98,2,1,-1.469837104403e-08,-2.989849753908e-08
brae,98,2,2,4.099382823067e-09,2.305937729230e-08
brae,98,2,3,1.083695768670e-08,1.920709346049e-08
brae,98,2,4,6.656337842825e-09,5.649803239084e-08
brae,99,3,0,0.000000000000e+00,-7.327214480542e-08
brae,99,3,1,0.000000000000e+00,9.876450314363e-08
brae,100,3,0,-5.012770083660e-09,0.000000000000e+00
brae,100,3,1,3.279725950374e-09,0.000000000000e+00
brae,101,2,0,-1.610060549587e-08,-6.737574863636e-09
brae,101,2,1,-1.971114112769e-08,6.737574863636e-09
brae,101,2,2,7.379108773442e-09,-6.644518577269e-09
brae,101,2,3,1.411668363708e-08,-1.049680240908e-08
brae,101,2,4,9.936063793200e-09,1.714132098635e-08
brae,102,2,0,-1.677436298224e-08,-1.063122972363e-09
brae,102,2,1,-1.903738364132e-08,-1.679488385453e-09
brae,102,2,2,6.847547287260e-09,-2.641774974999e-09
